date_mesure,geocode_commune,libelle_commune,valeur
2025-01-01T00:00:00.000,26314,Saint-Martin-d'Août,393
2025-01-01T00:00:00.000,62107,Bénifontaine,330
2025-01-01T00:00:00.000,17426,Le Seure,274
2025-01-01T00:00:00.000,74271,Seytroux,538
2025-01-01T00:00:00.000,09116,Escosse,356
2025-01-01T00:00:00.000,62332,Ficheux,496
2025-01-01T00:00:00.000,39091,Les Chalesmes,80
2025-01-01T00:00:00.000,11339,Saint-Denis,523
2025-01-01T00:00:00.000,02110,Braine,2248
2025-01-01T00:00:00.000,57487,Moulins-lès-Metz,5265
2025-01-01T00:00:00.000,38287,Oyeu,1106
2025-01-01T00:00:00.000,62067,Avroult,536
2025-01-01T00:00:00.000,02773,Vauxtin,43
2025-01-01T00:00:00.000,50252,Hudimesnil,928
2025-01-01T00:00:00.000,69100,Irigny,9034
2025-01-01T00:00:00.000,56131,Meslan,1479
2025-01-01T00:00:00.000,62153,Bomy,615
2025-01-01T00:00:00.000,09323,Vals,92
2025-01-01T00:00:00.000,03129,Hyds,298
2025-01-01T00:00:00.000,55555,Ville-devant-Belrain,33
2025-01-01T00:00:00.000,47014,Armillac,209
2025-01-01T00:00:00.000,43045,Ceyssac,442
2025-01-01T00:00:00.000,03266,Sanssat,276
2025-01-01T00:00:00.000,62181,Bucquoy,1503
2025-01-01T00:00:00.000,56027,Buléon,547
2025-01-01T00:00:00.000,02727,Sons-et-Ronchères,205
2025-01-01T00:00:00.000,03227,Saint-Didier-la-Forêt,399
2025-01-01T00:00:00.000,59312,Honnecourt-sur-Escaut,710
2025-01-01T00:00:00.000,72148,Jauzé,80
2025-01-01T00:00:00.000,18201,Saint-Caprais,747
2025-01-01T00:00:00.000,07334,Les Vans,2662
2025-01-01T00:00:00.000,02287,Essigny-le-Grand,1072
2025-01-01T00:00:00.000,85144,Mesnard-la-Barotière,1558
2025-01-01T00:00:00.000,81233,Terre-de-Bancalié,1725
2025-01-01T00:00:00.000,47269,Saint-Pierre-de-Clairac,899
2025-01-01T00:00:00.000,86211,Romagne,801
2025-01-01T00:00:00.000,51126,La Chapelle-Felcourt,44
2025-01-01T00:00:00.000,59207,Escautpont,4202
2025-01-01T00:00:00.000,57229,Foulcrey,162
2025-01-01T00:00:00.000,71342,Paray-le-Monial,9291
2025-01-01T00:00:00.000,52433,Romain-sur-Meuse,89
2025-01-01T00:00:00.000,57365,Kirschnaumen,481
2025-01-01T00:00:00.000,77496,Vieux-Champagne,192
2025-01-01T00:00:00.000,14005,Valambray,1682
2025-01-01T00:00:00.000,05094,Nossage-et-Bénévent,10
2025-01-01T00:00:00.000,64478,Saint-Faust,738
2025-01-01T00:00:00.000,62269,Diéval,709
2025-01-01T00:00:00.000,10225,Marnay-sur-Seine,234
2025-01-01T00:00:00.000,02403,Landifay-et-Bertaignemont,241
2025-01-01T00:00:00.000,75106,Paris 6e Arrondissement,40389
2025-01-01T00:00:00.000,31497,Saint-Loup-Cammas,2334
2025-01-01T00:00:00.000,31455,Rieux-Volvestre,2639
2025-01-01T00:00:00.000,39041,Baume-les-Messieurs,160
2025-01-01T00:00:00.000,71004,Allériot,1165
2025-01-01T00:00:00.000,29181,Plouédern,3103
2025-01-01T00:00:00.000,01216,Lhuis,886
2025-01-01T00:00:00.000,03117,Franchesse,449
2025-01-01T00:00:00.000,50095,Canisy,1707
2025-01-01T00:00:00.000,66004,Les Angles,597
2025-01-01T00:00:00.000,44148,Ruffigné,702
2025-01-01T00:00:00.000,41259,Thoré-la-Rochette,810
2025-01-01T00:00:00.000,72218,Neuvillette-en-Charnie,305
2025-01-01T00:00:00.000,43122,Lissac,294
2025-01-01T00:00:00.000,52214,La Genevroye,28
2025-01-01T00:00:00.000,48126,Lachamp-Ribennes,379
2025-01-01T00:00:00.000,39583,Vosbles-Valfin,185
2025-01-01T00:00:00.000,77293,Misy-sur-Yonne,834
2025-01-01T00:00:00.000,25326,Lantenne-Vertière,562
2025-01-01T00:00:00.000,40251,Saint-Barthélemy,412
2025-01-01T00:00:00.000,91135,Champcueil,2854
2025-01-01T00:00:00.000,09129,Galey,114
2025-01-01T00:00:00.000,2A027,Azzana,49
2025-01-01T00:00:00.000,61324,Passais Villages,1160
2025-01-01T00:00:00.000,35316,Saint-Sulpice-des-Landes,820
2025-01-01T00:00:00.000,88169,Fays,222
2025-01-01T00:00:00.000,14179,Cordebugle,160
2025-01-01T00:00:00.000,36155,Pellevoisin,792
2025-01-01T00:00:00.000,64196,Crouseilles,118
2025-01-01T00:00:00.000,16169,Javrezac,583
2025-01-01T00:00:00.000,26322,Saint-Pantaléon-les-Vignes,393
2025-01-01T00:00:00.000,45110,Courcelles-le-Roi,316
2025-01-01T00:00:00.000,60335,Lachapelle-sous-Gerberoy,165
2025-01-01T00:00:00.000,79048,La Crèche,5662
2025-01-01T00:00:00.000,49378,Vivy,2582
2025-01-01T00:00:00.000,95258,Frouville,347
2025-01-01T00:00:00.000,89126,Courtoin,39
2025-01-01T00:00:00.000,65013,Ansost,58
2025-01-01T00:00:00.000,95690,Wy-dit-Joli-Village,326
2025-01-01T00:00:00.000,72150,Joué-l'Abbé,1267
2025-01-01T00:00:00.000,95445,Nerville-la-Forêt,756
2025-01-01T00:00:00.000,62524,Longfossé,1528
2025-01-01T00:00:00.000,62393,Guemps,1067
2025-01-01T00:00:00.000,41241,Selles-Saint-Denis,1334
2025-01-01T00:00:00.000,66012,Baho,3231
2025-01-01T00:00:00.000,17155,Étaules,2857
2025-01-01T00:00:00.000,02243,Crouy,3049
2025-01-01T00:00:00.000,32407,Saint-Soulan,152
2025-01-01T00:00:00.000,77051,Bray-sur-Seine,2344
2025-01-01T00:00:00.000,56106,Larmor-Baden,917
2025-01-01T00:00:00.000,22305,Saint-Jouan-de-l'Isle,446
2025-01-01T00:00:00.000,40180,Meilhan,1237
2025-01-01T00:00:00.000,38189,Heyrieux,4956
2025-01-01T00:00:00.000,69122,Lucenay,2070
2025-01-01T00:00:00.000,63193,Lempdes,8709
2025-01-01T00:00:00.000,84132,Le Thor,8882
2025-01-01T00:00:00.000,64010,Aïcirits-Camou-Suhast,699
2025-01-01T00:00:00.000,66060,Corsavy,246
2025-01-01T00:00:00.000,02781,Verdilly,443
2025-01-01T00:00:00.000,02533,Muret-et-Crouttes,117
2025-01-01T00:00:00.000,45210,Montbouy,725
2025-01-01T00:00:00.000,10211,Macey,975
2025-01-01T00:00:00.000,74116,Etaux,2180
2025-01-01T00:00:00.000,24119,Cherval,222
2025-01-01T00:00:00.000,62096,Beaumetz-lès-Cambrai,528
2025-01-01T00:00:00.000,91180,Courances,348
2025-01-01T00:00:00.000,08251,Lépron-les-Vallées,61
2025-01-01T00:00:00.000,85001,L'Aiguillon-la-Presqu'île,2845
2025-01-01T00:00:00.000,57709,Vescheim,305
2025-01-01T00:00:00.000,01290,Pérouges,1387
2025-01-01T00:00:00.000,47053,Castella,370
2025-01-01T00:00:00.000,49188,Marcé,843
2025-01-01T00:00:00.000,70084,Boulot,645
2025-01-01T00:00:00.000,63459,Villeneuve-les-Cerfs,514
2025-01-01T00:00:00.000,05113,Rambaud,423
2025-01-01T00:00:00.000,81146,Livers-Cazelles,239
2025-01-01T00:00:00.000,84096,Rasteau,813
2025-01-01T00:00:00.000,77477,Ury,882
2025-01-01T00:00:00.000,25176,Courvières,317
2025-01-01T00:00:00.000,61501,Verrières,408
2025-01-01T00:00:00.000,65376,Recurt,201
2025-01-01T00:00:00.000,61153,Écouché-les-Vallées,2193
2025-01-01T00:00:00.000,15212,Saint-Santin-de-Maurs,366
2025-01-01T00:00:00.000,39487,Saint-Laurent-en-Grandvaux,1815
2025-01-01T00:00:00.000,19286,Vignols,536
2025-01-01T00:00:00.000,2A198,Ota,470
2025-01-01T00:00:00.000,09034,Balacet,51
2025-01-01T00:00:00.000,89100,Chéroy,1760
2025-01-01T00:00:00.000,12269,La Serre,124
2025-01-01T00:00:00.000,37026,Betz-le-Château,499
2025-01-01T00:00:00.000,67339,Betschdorf,4231
2025-01-01T00:00:00.000,71464,Saint-Maurice-lès-Couches,176
2025-01-01T00:00:00.000,24184,Florimont-Gaumier,170
2025-01-01T00:00:00.000,60535,Reuil-sur-Brêche,329
2025-01-01T00:00:00.000,63291,Puy-Guillaume,2630
2025-01-01T00:00:00.000,10369,Semoine,218
2025-01-01T00:00:00.000,42058,Chazelles-sur-Lavieu,261
2025-01-01T00:00:00.000,57086,Belles-Forêts,224
2025-01-01T00:00:00.000,89482,Viviers,106
2025-01-01T00:00:00.000,21425,Montbard,4639
2025-01-01T00:00:00.000,68044,Le Bonhomme,744
2025-01-01T00:00:00.000,54039,Baccarat,4089
2025-01-01T00:00:00.000,07248,Saint-Jean-Roure,275
2025-01-01T00:00:00.000,17006,Allas-Champagne,283
2025-01-01T00:00:00.000,59492,Ramillies,579
2025-01-01T00:00:00.000,63079,Champagnat-le-Jeune,149
2025-01-01T00:00:00.000,58262,Saint-Péreuse,199
2025-01-01T00:00:00.000,18120,Jussy-le-Chaudrier,579
2025-01-01T00:00:00.000,63173,Grandrif,199
2025-01-01T00:00:00.000,18020,Bannay,845
2025-01-01T00:00:00.000,56045,Le Cours,697
2025-01-01T00:00:00.000,71417,Saint-Gengoux-le-National,1046
2025-01-01T00:00:00.000,28347,Saint-Lubin-de-la-Haye,937
2025-01-01T00:00:00.000,57479,Montenach,495
2025-01-01T00:00:00.000,07238,Saint-Genest-de-Beauzon,332
2025-01-01T00:00:00.000,27068,Bois-Anzeray,193
2025-01-01T00:00:00.000,68011,Aspach-le-Bas,1262
2025-01-01T00:00:00.000,60301,Haucourt,133
2025-01-01T00:00:00.000,24036,Berbiguières,177
2025-01-01T00:00:00.000,64440,Ozenx-Montestrucq,372
2025-01-01T00:00:00.000,57443,Marange-Silvange,6539
2025-01-01T00:00:00.000,89203,Island,187
2025-01-01T00:00:00.000,41146,Monthou-sur-Cher,986
2025-01-01T00:00:00.000,67025,Beinheim,1883
2025-01-01T00:00:00.000,70490,Servigney,122
2025-01-01T00:00:00.000,71515,Sercy,103
2025-01-01T00:00:00.000,51633,Villers-Franqueux,298
2025-01-01T00:00:00.000,14661,Saint-Vaast-sur-Seulles,161
2025-01-01T00:00:00.000,59379,Marcq-en-Ostrevent,741
2025-01-01T00:00:00.000,76251,Étalleville,431
2025-01-01T00:00:00.000,41219,Saint-Laurent-des-Bois,330
2025-01-01T00:00:00.000,65457,Ugnouas,87
2025-01-01T00:00:00.000,80729,Sauvillers-Mongival,178
2025-01-01T00:00:00.000,75104,Paris 4e Arrondissement,27332
2025-01-01T00:00:00.000,50021,Audouville-la-Hubert,78
2025-01-01T00:00:00.000,30119,Fressac,163
2025-01-01T00:00:00.000,39456,Relans,348
2025-01-01T00:00:00.000,22224,Ploulec'h,1598
2025-01-01T00:00:00.000,57687,Vallerange,211
2025-01-01T00:00:00.000,25278,Gonsans,554
2025-01-01T00:00:00.000,62202,Campagne-lès-Boulonnais,669
2025-01-01T00:00:00.000,21120,La Bussière-sur-Ouche,197
2025-01-01T00:00:00.000,01351,Saint-Étienne-sur-Chalaronne,1637
2025-01-01T00:00:00.000,77196,Fresnes-sur-Marne,948
2025-01-01T00:00:00.000,72194,Meurcé,275
2025-01-01T00:00:00.000,22268,Ruca,595
2025-01-01T00:00:00.000,78029,Aubergenville,12723
2025-01-01T00:00:00.000,57077,Bezange-la-Petite,92
2025-01-01T00:00:00.000,08390,Sainte-Marie,75
2025-01-01T00:00:00.000,74165,Marigny-Saint-Marcel,708
2025-01-01T00:00:00.000,29255,Saint-Méen,942
2025-01-01T00:00:00.000,76128,Bosville,584
2025-01-01T00:00:00.000,47281,Saint-Urcisse,242
2025-01-01T00:00:00.000,17384,Saint-Pierre-de-l'Isle,248
2025-01-01T00:00:00.000,92063,Rueil-Malmaison,82874
2025-01-01T00:00:00.000,63220,Mazoires,97
2025-01-01T00:00:00.000,53263,Thubœuf,271
2025-01-01T00:00:00.000,27577,Sainte-Opportune-la-Mare,427
2025-01-01T00:00:00.000,33347,Puynormand,305
2025-01-01T00:00:00.000,02290,Essômes-sur-Marne,2691
2025-01-01T00:00:00.000,33324,Pineuilh,4490
2025-01-01T00:00:00.000,50456,Saint-Clément-Rancoudray,555
2025-01-01T00:00:00.000,76111,Bois-l'Évêque,641
2025-01-01T00:00:00.000,52097,Chambroncourt,48
2025-01-01T00:00:00.000,46176,Livernon,722
2025-01-01T00:00:00.000,25513,Sainte-Anne,50
2025-01-01T00:00:00.000,23225,Saint-Oradoux-près-Crocq,109
2025-01-01T00:00:00.000,23184,Saint-Bard,93
2025-01-01T00:00:00.000,77276,Mareuil-lès-Meaux,3345
2025-01-01T00:00:00.000,19153,Objat,3721
2025-01-01T00:00:00.000,66197,Souanyas,29
2025-01-01T00:00:00.000,60243,Fontaine-Saint-Lucien,176
2025-01-01T00:00:00.000,43049,Chamalières-sur-Loire,506
2025-01-01T00:00:00.000,14088,Bons-Tassilly,392
2025-01-01T00:00:00.000,40177,Maylis,294
2025-01-01T00:00:00.000,62844,Verchocq,665
2025-01-01T00:00:00.000,30209,Pujaut,3982
2025-01-01T00:00:00.000,72265,Saint-Aignan,264
2025-01-01T00:00:00.000,14411,Meslay,338
2025-01-01T00:00:00.000,44110,Nort-sur-Erdre,9570
2025-01-01T00:00:00.000,82103,Marignac,101
2025-01-01T00:00:00.000,35071,Le Châtellier,430
2025-01-01T00:00:00.000,52536,Villiers-lès-Aprey,47
2025-01-01T00:00:00.000,77312,Montigny-sur-Loing,2669
2025-01-01T00:00:00.000,78233,Feucherolles,3043
2025-01-01T00:00:00.000,60683,Villers-Saint-Genest,386
2025-01-01T00:00:00.000,65131,Castelvieilh,249
2025-01-01T00:00:00.000,32088,Castillon-Debats,337
2025-01-01T00:00:00.000,04013,Aubignosc,616
2025-01-01T00:00:00.000,25355,Magny-Châtelard,60
2025-01-01T00:00:00.000,80240,Doingt,1389
2025-01-01T00:00:00.000,01454,Virignin,1144
2025-01-01T00:00:00.000,55177,Érize-la-Petite,45
2025-01-01T00:00:00.000,09284,Ségura,199
2025-01-01T00:00:00.000,73194,Orelle,324
2025-01-01T00:00:00.000,24109,La Chapelle-Grésignac,103
2025-01-01T00:00:00.000,88213,La Grande-Fosse,126
2025-01-01T00:00:00.000,59076,Bettignies,343
2025-01-01T00:00:00.000,11151,Fontiès-d'Aude,560
2025-01-01T00:00:00.000,34188,Olmet-et-Villecun,163
2025-01-01T00:00:00.000,25025,Arc-sous-Cicon,768
2025-01-01T00:00:00.000,63340,Saint-Étienne-sur-Usson,268
2025-01-01T00:00:00.000,60032,Autrêches,738
2025-01-01T00:00:00.000,40118,Habas,1489
2025-01-01T00:00:00.000,63360,Saint-Hilaire,144
2025-01-01T00:00:00.000,21529,Roilly,52
2025-01-01T00:00:00.000,09143,Illier-et-Laramade,39
2025-01-01T00:00:00.000,55274,Lamorville,269
2025-01-01T00:00:00.000,54502,Serres,254
2025-01-01T00:00:00.000,85179,Poiroux,1246
2025-01-01T00:00:00.000,59166,Curgies,1333
2025-01-01T00:00:00.000,62353,Frémicourt,239
2025-01-01T00:00:00.000,11180,Labastide-Esparbairenque,66
2025-01-01T00:00:00.000,10272,Ormes,163
2025-01-01T00:00:00.000,89226,Lignorelles,185
2025-01-01T00:00:00.000,46335,Villesèque,409
2025-01-01T00:00:00.000,17390,Sainte-Ramée,113
2025-01-01T00:00:00.000,01369,Saint-Just,952
2025-01-01T00:00:00.000,54440,Puxe,107
2025-01-01T00:00:00.000,15257,Vezels-Roussy,132
2025-01-01T00:00:00.000,28395,Trizay-Coutretot-Saint-Serge,430
2025-01-01T00:00:00.000,29210,Plouvorn,2916
2025-01-01T00:00:00.000,54424,Phlin,40
2025-01-01T00:00:00.000,81193,Nages,352
2025-01-01T00:00:00.000,32253,Miradoux,530
2025-01-01T00:00:00.000,23156,Pontcharraud,82
2025-01-01T00:00:00.000,60692,Villers-Vicomte,162
2025-01-01T00:00:00.000,05016,La Bâtie-Montsaléon,304
2025-01-01T00:00:00.000,50334,Montabot,271
2025-01-01T00:00:00.000,38029,La Bâtie-Montgascon,2035
2025-01-01T00:00:00.000,70448,Roche-et-Raucourt,153
2025-01-01T00:00:00.000,17013,Antezant-la-Chapelle,367
2025-01-01T00:00:00.000,76437,Meulers,577
2025-01-01T00:00:00.000,31088,Brax,3037
2025-01-01T00:00:00.000,67008,Altorf,1447
2025-01-01T00:00:00.000,17149,Les Éduts,57
2025-01-01T00:00:00.000,78616,Thoiry,1434
2025-01-01T00:00:00.000,10429,Villette-sur-Aube,253
2025-01-01T00:00:00.000,24479,Saint-Pardoux-la-Rivière,1166
2025-01-01T00:00:00.000,22074,Le Haut-Corlay,658
2025-01-01T00:00:00.000,46318,Thémines,240
2025-01-01T00:00:00.000,88499,Velotte-et-Tatignécourt,158
2025-01-01T00:00:00.000,38559,Vinay,4438
2025-01-01T00:00:00.000,53047,Carelles,246
2025-01-01T00:00:00.000,07275,Saint-Mélany,118
2025-01-01T00:00:00.000,73123,La Giettaz,381
2025-01-01T00:00:00.000,38082,Charavines,2003
2025-01-01T00:00:00.000,40128,Horsarrieu,717
2025-01-01T00:00:00.000,08342,Pouru-aux-Bois,234
2025-01-01T00:00:00.000,89282,Ormoy,638
2025-01-01T00:00:00.000,32128,Estipouy,204
2025-01-01T00:00:00.000,27368,Lignerolles,362
2025-01-01T00:00:00.000,62631,Nuncq-Hautecôte,471
2025-01-01T00:00:00.000,62093,Beaulencourt,241
2025-01-01T00:00:00.000,38415,Saint-Marcel-Bel-Accueil,1505
2025-01-01T00:00:00.000,62682,Quilen,64
2025-01-01T00:00:00.000,40319,Trensacq,284
2025-01-01T00:00:00.000,47136,Laperche,141
2025-01-01T00:00:00.000,43204,Saint-Julien-Molhesabate,162
2025-01-01T00:00:00.000,67329,Niedernai,1225
2025-01-01T00:00:00.000,32131,Flamarens,133
2025-01-01T00:00:00.000,50572,Sénoville,188
2025-01-01T00:00:00.000,68275,Rimbach-près-Masevaux,430
2025-01-01T00:00:00.000,39137,Saint-Hymetière-sur-Valouse,409
2025-01-01T00:00:00.000,21360,Lusigny-sur-Ouche,115
2025-01-01T00:00:00.000,60315,Hodenc-en-Bray,478
2025-01-01T00:00:00.000,71559,Varennes-sous-Dun,519
2025-01-01T00:00:00.000,69131,Messimy,3546
2025-01-01T00:00:00.000,57447,Marly,10286
2025-01-01T00:00:00.000,52355,Noidant-le-Rocheux,168
2025-01-01T00:00:00.000,81202,Parisot,1033
2025-01-01T00:00:00.000,17423,Semillac,65
2025-01-01T00:00:00.000,52242,Haute-Amance,952
2025-01-01T00:00:00.000,41238,Savigny-sur-Braye,1962
2025-01-01T00:00:00.000,25265,Geneuille,1280
2025-01-01T00:00:00.000,11206,Limoux,10532
2025-01-01T00:00:00.000,23196,Saint-Frion,251
2025-01-01T00:00:00.000,14496,Périgny,58
2025-01-01T00:00:00.000,95392,Mériel,5347
2025-01-01T00:00:00.000,33176,Gabarnac,363
2025-01-01T00:00:00.000,79121,Fomperron,388
2025-01-01T00:00:00.000,57702,Vaxy,169
2025-01-01T00:00:00.000,19154,Orgnac-sur-Vézère,325
2025-01-01T00:00:00.000,87006,Azat-le-Ris,241
2025-01-01T00:00:00.000,34157,Mèze,12669
2025-01-01T00:00:00.000,55469,Sassey-sur-Meuse,93
2025-01-01T00:00:00.000,62498,Lens,32920
2025-01-01T00:00:00.000,37075,Cigogné,460
2025-01-01T00:00:00.000,54314,Lexy,3904
2025-01-01T00:00:00.000,17134,Crazannes,442
2025-01-01T00:00:00.000,80474,Licourt,395
2025-01-01T00:00:00.000,55526,Vadonville,245
2025-01-01T00:00:00.000,01177,Grand-Corent,183
2025-01-01T00:00:00.000,24057,Bourg-des-Maisons,73
2025-01-01T00:00:00.000,60292,Gury,232
2025-01-01T00:00:00.000,03259,Saint-Sauvier,320
2025-01-01T00:00:00.000,66072,Estavar,443
2025-01-01T00:00:00.000,38127,Cornillon-en-Trièves,173
2025-01-01T00:00:00.000,51374,Mondement-Montgivroux,29
2025-01-01T00:00:00.000,61321,Pacé,404
2025-01-01T00:00:00.000,61182,Gandelain,408
2025-01-01T00:00:00.000,74244,Saint-Laurent,841
2025-01-01T00:00:00.000,66182,Sainte-Marie-la-Mer,4952
2025-01-01T00:00:00.000,85205,Saint-Cyr-des-Gâts,533
2025-01-01T00:00:00.000,77238,Jouarre,4221
2025-01-01T00:00:00.000,03149,Louchy-Montfand,397
2025-01-01T00:00:00.000,37115,Descartes,3369
2025-01-01T00:00:00.000,35296,Saint-Médard-sur-Ille,1377
2025-01-01T00:00:00.000,12067,Le Clapier,96
2025-01-01T00:00:00.000,60196,La Drenne,1080
2025-01-01T00:00:00.000,91667,Villemoisson-sur-Orge,7332
2025-01-01T00:00:00.000,55361,Moulainville,139
2025-01-01T00:00:00.000,74127,Féternes,1550
2025-01-01T00:00:00.000,68014,Aubure,353
2025-01-01T00:00:00.000,33078,Cabara,526
2025-01-01T00:00:00.000,08100,Champlin,73
2025-01-01T00:00:00.000,02674,Saint-Clément,44
2025-01-01T00:00:00.000,63243,Moureuille,371
2025-01-01T00:00:00.000,64042,Argagnon,690
2025-01-01T00:00:00.000,21638,Til-Châtel,1113
2025-01-01T00:00:00.000,35110,Feins,1074
2025-01-01T00:00:00.000,06045,Collongues,84
2025-01-01T00:00:00.000,65385,Saint-Arroman,98
2025-01-01T00:00:00.000,78513,La Queue-les-Yvelines,2629
2025-01-01T00:00:00.000,21171,Chevigny-Saint-Sauveur,11108
2025-01-01T00:00:00.000,17181,Grandjean,308
2025-01-01T00:00:00.000,60208,Énencourt-Léage,121
2025-01-01T00:00:00.000,68059,Burnhaupt-le-Bas,1969
2025-01-01T00:00:00.000,17003,Aigrefeuille-d'Aunis,4677
2025-01-01T00:00:00.000,21485,Plombières-lès-Dijon,2497
2025-01-01T00:00:00.000,86113,Iteuil,2989
2025-01-01T00:00:00.000,60480,Oroër,537
2025-01-01T00:00:00.000,16301,Saint-Aulais-la-Chapelle,219
2025-01-01T00:00:00.000,51629,Villers-Allerand,933
2025-01-01T00:00:00.000,38141,Culin,790
2025-01-01T00:00:00.000,24280,Monpazier,441
2025-01-01T00:00:00.000,16385,Touvre,1150
2025-01-01T00:00:00.000,30337,Vallabrix,414
2025-01-01T00:00:00.000,66127,Opoul-Périllos,1239
2025-01-01T00:00:00.000,95012,Amenucourt,212
2025-01-01T00:00:00.000,63205,Manglieu,467
2025-01-01T00:00:00.000,70142,Chaumercenne,194
2025-01-01T00:00:00.000,59624,Villers-Outréaux,2117
2025-01-01T00:00:00.000,65370,Pouzac,1099
2025-01-01T00:00:00.000,72307,Saint-Ouen-en-Champagne,237
2025-01-01T00:00:00.000,57409,Lixing-lès-Saint-Avold,673
2025-01-01T00:00:00.000,89286,Parly,817
2025-01-01T00:00:00.000,89380,Savigny-sur-Clairis,450
2025-01-01T00:00:00.000,59224,Féchain,1635
2025-01-01T00:00:00.000,70547,Verlans,166
2025-01-01T00:00:00.000,17201,La Laigne,500
2025-01-01T00:00:00.000,60268,Gannes,365
2025-01-01T00:00:00.000,97412,Saint-Joseph,39207
2025-01-01T00:00:00.000,70175,Cornot,132
2025-01-01T00:00:00.000,01179,Grièges,1910
2025-01-01T00:00:00.000,10028,Balnot-la-Grange,111
2025-01-01T00:00:00.000,28411,Villars,179
2025-01-01T00:00:00.000,66032,Calmeilles,60
2025-01-01T00:00:00.000,27285,Giverny,430
2025-01-01T00:00:00.000,69068,Couzon-au-Mont-d'Or,2619
2025-01-01T00:00:00.000,80481,Lihons,463
2025-01-01T00:00:00.000,59073,Berthen,627
2025-01-01T00:00:00.000,65205,Gouaux,54
2025-01-01T00:00:00.000,11009,Alzonne,1586
2025-01-01T00:00:00.000,54445,Raville-sur-Sânon,106
2025-01-01T00:00:00.000,02569,Oisy,438
2025-01-01T00:00:00.000,60352,Lattainville,180
2025-01-01T00:00:00.000,90080,Phaffans,432
2025-01-01T00:00:00.000,59293,Haverskerque,1376
2025-01-01T00:00:00.000,64040,Arette,1032
2025-01-01T00:00:00.000,77227,Hermé,647
2025-01-01T00:00:00.000,77103,Châtillon-la-Borde,226
2025-01-01T00:00:00.000,63186,Landogne,228
2025-01-01T00:00:00.000,46277,Saint-Martin-le-Redon,195
2025-01-01T00:00:00.000,55312,Maizey,155
2025-01-01T00:00:00.000,40225,Philondenx,187
2025-01-01T00:00:00.000,44105,Mouais,352
2025-01-01T00:00:00.000,21155,Chaudenay-la-Ville,37
2025-01-01T00:00:00.000,46092,Esclauzels,224
2025-01-01T00:00:00.000,33016,Asques,440
2025-01-01T00:00:00.000,09298,Sorgeat,89
2025-01-01T00:00:00.000,53028,Belgeard,555
2025-01-01T00:00:00.000,25506,Rougemontot,87
2025-01-01T00:00:00.000,65180,Fréchet-Aure,16
2025-01-01T00:00:00.000,69202,Sainte-Foy-lès-Lyon,21692
2025-01-01T00:00:00.000,78597,Soindres,757
2025-01-01T00:00:00.000,97114,Goyave,7565
2025-01-01T00:00:00.000,33447,Saint-Médard-de-Guizières,2438
2025-01-01T00:00:00.000,65096,Bonnemazon,69
2025-01-01T00:00:00.000,81053,Cambounès,339
2025-01-01T00:00:00.000,57577,Reyersviller,380
2025-01-01T00:00:00.000,48064,Fournels,371
2025-01-01T00:00:00.000,19174,La Roche-Canillac,126
2025-01-01T00:00:00.000,30225,Sabran,1591
2025-01-01T00:00:00.000,68135,Hésingue,2972
2025-01-01T00:00:00.000,21603,Semur-en-Auxois,3986
2025-01-01T00:00:00.000,30004,Aigues-Vives,3331
2025-01-01T00:00:00.000,83002,Aiguines,274
2025-01-01T00:00:00.000,17339,Saint-Germain-de-Lusignan,1299
2025-01-01T00:00:00.000,46273,Saint-Laurent-les-Tours,868
2025-01-01T00:00:00.000,31309,Lussan-Adeilhac,236
2025-01-01T00:00:00.000,07187,Prunet,134
2025-01-01T00:00:00.000,89315,Préhy,157
2025-01-01T00:00:00.000,88049,Belmont-lès-Darney,107
2025-01-01T00:00:00.000,70006,Aillevillers-et-Lyaumont,1426
2025-01-01T00:00:00.000,57188,Éguelshardt,440
2025-01-01T00:00:00.000,50575,Sideville,856
2025-01-01T00:00:00.000,59016,Armbouts-Cappel,2077
2025-01-01T00:00:00.000,17376,Saint-Ouen-d'Aunis,2150
2025-01-01T00:00:00.000,41153,Montrouveau,143
2025-01-01T00:00:00.000,21432,Montigny-sur-Aube,261
2025-01-01T00:00:00.000,07042,Bourg-Saint-Andéol,7661
2025-01-01T00:00:00.000,23133,Montboucher,372
2025-01-01T00:00:00.000,18198,Saint-Ambroix,374
2025-01-01T00:00:00.000,39582,Voiteur,788
2025-01-01T00:00:00.000,03282,Theneuille,340
2025-01-01T00:00:00.000,68297,Saint-Louis,22805
2025-01-01T00:00:00.000,60167,Couloisy,592
2025-01-01T00:00:00.000,65113,Burg,271
2025-01-01T00:00:00.000,19148,Neuvic,1567
2025-01-01T00:00:00.000,68336,Traubach-le-Bas,484
2025-01-01T00:00:00.000,70558,La Villeneuve-Bellenoye-et-la-Maize,160
2025-01-01T00:00:00.000,89161,Étivey,181
2025-01-01T00:00:00.000,30187,Navacelles,317
2025-01-01T00:00:00.000,48187,Les Salces,83
2025-01-01T00:00:00.000,55427,Revigny-sur-Ornain,2499
2025-01-01T00:00:00.000,14329,Heuland,148
2025-01-01T00:00:00.000,76613,Saint-Martin-aux-Buneaux,633
2025-01-01T00:00:00.000,44186,Sainte-Pazanne,7201
2025-01-01T00:00:00.000,31537,Savarthès,195
2025-01-01T00:00:00.000,13091,Saint-Cannat,6097
2025-01-01T00:00:00.000,95582,Sannois,26924
2025-01-01T00:00:00.000,38419,Saint-Martin-de-Clelles,184
2025-01-01T00:00:00.000,77060,Buthiers,792
